exchange,symbol,quote_asset,volume_bucket,cap_bucket,market_cap,rank_score,blacklisted,source_file
bybit,BYBIT:TRIAUSDT,USDT,5M+,10M-100M,54223685,33,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:TRIAUSDT.P,USDT,5M+,10M-100M,54223685,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TRBUSDT.P,USDT,5M+,10M-100M,47814160,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SLXUSDT.P,USDT,5M+,10M-100M,47710099,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ARXUSDT,USDT,5M+,10M-100M,46798541,33,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:ZEREBROUSDT.P,USDT,5M+,10M-100M,40437508,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CAPUSDT,USDT,5M+,10M-100M,35842200,33,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:CAPUSDT.P,USDT,5M+,10M-100M,35842200,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:OPGUSDT,USDT,5M+,10M-100M,28393007,33,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:OPGUSDT.P,USDT,5M+,10M-100M,28393007,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TLMUSDT.P,USDT,5M+,10M-100M,24681558,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:USUSDT.P,USDT,5M+,10M-100M,22337982,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:HMSTRUSDT.P,USDT,5M+,10M-100M,20169116,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SCRTUSDT.P,USDT,5M+,10M-100M,19052579,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:IDUSDT.P,USDT,5M+,10M-100M,16656489,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:VANRYUSDT,USDT,5M+,10M-100M,16648305,33,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:VANRYUSDT.P,USDT,5M+,10M-100M,16648305,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:EPICUSDT.P,USDT,5M+,10M-100M,12577793,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SPCXUSDT.P,USDT,5M+,10M-100M,11520163,33,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SUSDT.P,USDT,1M-5M,10M-100M,99652062,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:METAUSDT.P,USDT,1M-5M,10M-100M,97148571,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ATHUSDT,USDT,1M-5M,10M-100M,91355553,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:ATHUSDT.P,USDT,1M-5M,10M-100M,91355553,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:METUSDT.P,USDT,1M-5M,10M-100M,89991196,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:EGLDUSDT.P,USDT,1M-5M,10M-100M,86850913,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:YFIUSDT,USDT,1M-5M,10M-100M,82956209,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:MAGMAUSDT.P,USDT,1M-5M,10M-100M,79953743,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZAMAUSDT.P,USDT,1M-5M,10M-100M,75169700,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:RIVERUSDT.P,USDT,1M-5M,10M-100M,74267093,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CHIPUSDT,USDT,1M-5M,10M-100M,70450075,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:CHIPUSDT.P,USDT,1M-5M,10M-100M,70450075,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SIRENUSDT.P,USDT,1M-5M,10M-100M,67024635,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BIOUSDT.P,USDT,1M-5M,10M-100M,63856519,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:PLUMEUSDT.P,USDT,1M-5M,10M-100M,63850236,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SKRUSDT.P,USDT,1M-5M,10M-100M,63595409,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MINAUSDT.P,USDT,1M-5M,10M-100M,63378610,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:WUSDT.P,USDT,1M-5M,10M-100M,63047720,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:KSMUSDT.P,USDT,1M-5M,10M-100M,62438073,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BERAUSDT.P,USDT,1M-5M,10M-100M,62231360,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ENJUSDT.P,USDT,1M-5M,10M-100M,59783553,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TSLAXUSDT,USDT,1M-5M,10M-100M,59592555,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:BLURUSDT,USDT,1M-5M,10M-100M,57491947,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:ICNTUSDT,USDT,1M-5M,10M-100M,57432681,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:ICNTUSDT.P,USDT,1M-5M,10M-100M,57432681,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MEGAUSDT.P,USDT,1M-5M,10M-100M,54834616,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MOVEUSDT.P,USDT,1M-5M,10M-100M,49258141,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:HOLOUSDT.P,USDT,1M-5M,10M-100M,48657679,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:POPCATUSDT.P,USDT,1M-5M,10M-100M,48054052,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:DEEPUSDT,USDT,1M-5M,10M-100M,48053197,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:DEEPUSDT.P,USDT,1M-5M,10M-100M,48053197,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SLXUSDT,USDT,1M-5M,10M-100M,47710099,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:ARXUSDT.P,USDT,1M-5M,10M-100M,46798541,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:0GUSDT,USDT,1M-5M,10M-100M,43750367,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:CRCLXUSDT,USDT,1M-5M,10M-100M,42622345,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:BSBUSDT,USDT,1M-5M,10M-100M,41744330,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:BSBUSDT.P,USDT,1M-5M,10M-100M,41744330,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MOODENGUSDT.P,USDT,1M-5M,10M-100M,41235379,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:NOTUSDT.P,USDT,1M-5M,10M-100M,40842178,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZEREBROUSDT,USDT,1M-5M,10M-100M,40437508,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:RPLUSDT.P,USDT,1M-5M,10M-100M,40241156,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MEUSDT.P,USDT,1M-5M,10M-100M,38524994,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SAHARAUSDT.P,USDT,1M-5M,10M-100M,36578215,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:AVNTUSDT.P,USDT,1M-5M,10M-100M,32591696,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:FOLKSUSDT.P,USDT,1M-5M,10M-100M,32271416,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZBTUSDT.P,USDT,1M-5M,10M-100M,31088301,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MANTAUSDT.P,USDT,1M-5M,10M-100M,30048009,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ROBOUSDT.P,USDT,1M-5M,10M-100M,29679911,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:XANUSDT.P,USDT,1M-5M,10M-100M,29115434,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:GIGGLEUSDT.P,USDT,1M-5M,10M-100M,27159742,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SPCXXUSDT,USDT,1M-5M,10M-100M,26900740,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:GMTUSDT.P,USDT,1M-5M,10M-100M,24386014,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:STGUSDT.P,USDT,1M-5M,10M-100M,23810041,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BASEDUSDT.P,USDT,1M-5M,10M-100M,21658630,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BIRBUSDT,USDT,1M-5M,10M-100M,20531956,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:BIRBUSDT.P,USDT,1M-5M,10M-100M,20531956,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:HMSTRUSDT,USDT,1M-5M,10M-100M,20169116,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:BREVUSDT.P,USDT,1M-5M,10M-100M,19296085,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:AIXBTUSDT.P,USDT,1M-5M,10M-100M,19061277,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BLASTUSDT.P,USDT,1M-5M,10M-100M,18562798,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MOVRUSDT.P,USDT,1M-5M,10M-100M,18394819,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SOMIUSDT,USDT,1M-5M,10M-100M,18365800,32,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:SOMIUSDT.P,USDT,1M-5M,10M-100M,18365800,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:PIPPINUSDT.P,USDT,1M-5M,10M-100M,18252076,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BLUAIUSDT.P,USDT,1M-5M,10M-100M,17827895,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TAIKOUSDT.P,USDT,1M-5M,10M-100M,17754804,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:INUSDT.P,USDT,1M-5M,10M-100M,16605612,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CTRUSDT.P,USDT,1M-5M,10M-100M,16027537,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MYXUSDT.P,USDT,1M-5M,10M-100M,15414346,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:POWERUSDT.P,USDT,1M-5M,10M-100M,15219773,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BLESSUSDT.P,USDT,1M-5M,10M-100M,15096237,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:GOATUSDT.P,USDT,1M-5M,10M-100M,14586437,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MIRAUSDT.P,USDT,1M-5M,10M-100M,14539707,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ALICEUSDT.P,USDT,1M-5M,10M-100M,13612421,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:HEIUSDT.P,USDT,1M-5M,10M-100M,12693387,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MUBARAKUSDT.P,USDT,1M-5M,10M-100M,11930661,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CHILLGUYUSDT.P,USDT,1M-5M,10M-100M,11558084,32,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:METUSDT,USDT,500K-1000K,10M-100M,89991196,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:COWUSDT.P,USDT,500K-1000K,10M-100M,83027342,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ARCUSDT.P,USDT,500K-1000K,10M-100M,79335508,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:FLUIDUSDT,USDT,500K-1000K,10M-100M,79052573,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:FLUIDUSDT.P,USDT,500K-1000K,10M-100M,79052573,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:UAIUSDT.P,USDT,500K-1000K,10M-100M,76382223,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZENUSDT.P,USDT,500K-1000K,10M-100M,76264448,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ARKMUSDT.P,USDT,500K-1000K,10M-100M,75973515,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ORCAUSDT.P,USDT,500K-1000K,10M-100M,75613399,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZAMAUSDT,USDT,500K-1000K,10M-100M,75169700,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:SAFEUSDT.P,USDT,500K-1000K,10M-100M,73761685,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:NMRUSDT.P,USDT,500K-1000K,10M-100M,69957818,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:PLUMEUSDT,USDT,500K-1000K,10M-100M,63850236,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:MINAUSDT,USDT,500K-1000K,10M-100M,63378610,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:IOUSDT.P,USDT,500K-1000K,10M-100M,63297884,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BERAUSDT,USDT,500K-1000K,10M-100M,62231360,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:HOMEUSDT.P,USDT,500K-1000K,10M-100M,61111168,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:LINEAUSDT.P,USDT,500K-1000K,10M-100M,59542225,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:JELLYJELLYUSDT.P,USDT,500K-1000K,10M-100M,57910082,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BRETTUSDT,USDT,500K-1000K,10M-100M,54950019,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:BRETTUSDT.P,USDT,500K-1000K,10M-100M,54950019,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MEGAUSDT,USDT,500K-1000K,10M-100M,54834616,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:BABYUSDT.P,USDT,500K-1000K,10M-100M,53763705,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MOVEUSDT,USDT,500K-1000K,10M-100M,49258141,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:APRUSDT.P,USDT,500K-1000K,10M-100M,48763691,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ALCHUSDT,USDT,500K-1000K,10M-100M,48395649,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:PNUTUSDT.P,USDT,500K-1000K,10M-100M,44674545,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:REDUSDT.P,USDT,500K-1000K,10M-100M,44081242,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:0GUSDT.P,USDT,500K-1000K,10M-100M,43750367,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BARDUSDT.P,USDT,500K-1000K,10M-100M,43747214,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CELOUSDT.P,USDT,500K-1000K,10M-100M,42986772,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ALTUSDT.P,USDT,500K-1000K,10M-100M,41528410,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:APEXUSDT,USDT,500K-1000K,10M-100M,38370678,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:JCTUSDT.P,USDT,500K-1000K,10M-100M,38277428,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:FOGOUSDT.P,USDT,500K-1000K,10M-100M,37585600,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MANTRAUSDT,USDT,500K-1000K,10M-100M,36506819,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:SQDUSDT.P,USDT,500K-1000K,10M-100M,36167540,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:VANAUSDT.P,USDT,500K-1000K,10M-100M,35738612,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SPACEUSDT.P,USDT,500K-1000K,10M-100M,33776056,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:OPENUSDT.P,USDT,500K-1000K,10M-100M,33398762,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:NVDAXUSDT,USDT,500K-1000K,10M-100M,32922177,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:API3USDT.P,USDT,500K-1000K,10M-100M,32893488,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZORAUSDT.P,USDT,500K-1000K,10M-100M,32168293,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ROBOUSDT,USDT,500K-1000K,10M-100M,29679911,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:IRYSUSDT.P,USDT,500K-1000K,10M-100M,29649544,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BOMEUSDT.P,USDT,500K-1000K,10M-100M,29522389,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:XANUSDT,USDT,500K-1000K,10M-100M,29115434,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:MMTUSDT.P,USDT,500K-1000K,10M-100M,28691499,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ACUUSDT.P,USDT,500K-1000K,10M-100M,25091639,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:HYPERUSDT.P,USDT,500K-1000K,10M-100M,24292455,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TRUTHUSDT.P,USDT,500K-1000K,10M-100M,23511614,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:NAORISUSDT.P,USDT,500K-1000K,10M-100M,21814793,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BASEDUSDT,USDT,500K-1000K,10M-100M,21658630,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:XPINUSDT.P,USDT,500K-1000K,10M-100M,21522491,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SIGNUSDT.P,USDT,500K-1000K,10M-100M,21081348,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CATIUSDT.P,USDT,500K-1000K,10M-100M,19547748,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CLOUSDT.P,USDT,500K-1000K,10M-100M,19315406,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:LUMIAUSDT.P,USDT,500K-1000K,10M-100M,18474611,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:INXUSDT.P,USDT,500K-1000K,10M-100M,15440578,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ANIMEUSDT.P,USDT,500K-1000K,10M-100M,15266977,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TAUSDT,USDT,500K-1000K,10M-100M,14418450,31,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:TAUSDT.P,USDT,500K-1000K,10M-100M,14418450,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ENSOUSDT.P,USDT,500K-1000K,10M-100M,13926905,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:OGUSDT.P,USDT,500K-1000K,10M-100M,12748999,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:AGLDUSDT.P,USDT,500K-1000K,10M-100M,12559151,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:OPNUSDT.P,USDT,500K-1000K,10M-100M,12109872,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TNSRUSDT.P,USDT,500K-1000K,10M-100M,11698702,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:LAUSDT.P,USDT,500K-1000K,10M-100M,11577903,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:OGNUSDT.P,USDT,500K-1000K,10M-100M,11495251,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:STOUSDT.P,USDT,500K-1000K,10M-100M,10732322,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZKPUSDT.P,USDT,500K-1000K,10M-100M,10168625,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:DRIFTUSDT.P,USDT,500K-1000K,10M-100M,10103604,31,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:INJUSDT.P,USDT,5M+,100M-500M,476291498,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:PENGUUSDT.P,USDT,5M+,100M-500M,417279171,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ETHFIUSDT.P,USDT,5M+,100M-500M,405778598,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:TRUMPUSDT.P,USDT,5M+,100M-500M,392083147,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:JTOUSDT.P,USDT,5M+,100M-500M,390305502,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BONKUSDT,USDT,5M+,100M-500M,380106570,23,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:TIAUSDT.P,USDT,5M+,100M-500M,359772646,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:ZROUSDT.P,USDT,5M+,100M-500M,358221417,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:VIRTUALUSDT.P,USDT,5M+,100M-500M,356671768,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:PYTHUSDT.P,USDT,5M+,100M-500M,351000097,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:GRASSUSDT.P,USDT,5M+,100M-500M,340464330,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:SEIUSDT.P,USDT,5M+,100M-500M,336164194,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:CRVUSDT.P,USDT,5M+,100M-500M,319927602,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:MONUSDT,USDT,5M+,100M-500M,295398708,23,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:MONUSDT.P,USDT,5M+,100M-500M,295398708,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:XPLUSDT,USDT,5M+,100M-500M,277979260,23,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:XPLUSDT.P,USDT,5M+,100M-500M,277979260,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:GWEIUSDT.P,USDT,5M+,100M-500M,277551849,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:LDOUSDT.P,USDT,5M+,100M-500M,241540583,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:OPUSDT.P,USDT,5M+,100M-500M,226783029,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:VELVETUSDT.P,USDT,5M+,100M-500M,202547877,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:WIFUSDT.P,USDT,5M+,100M-500M,168275652,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:FARTCOINUSDT.P,USDT,5M+,100M-500M,161177687,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:HUSDT.P,USDT,5M+,100M-500M,136969480,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:EDGEUSDT.P,USDT,5M+,100M-500M,113415339,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:BILLUSDT.P,USDT,5M+,100M-500M,106782201,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:REUSDT.P,USDT,5M+,100M-500M,104563970,23,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:INJUSDT,USDT,1M-5M,100M-500M,476291498,22,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:CAKEUSDT.P,USDT,1M-5M,100M-500M,458974407,22,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:DASHUSDT.P,USDT,1M-5M,100M-500M,448394589,22,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:VETUSDT.P,USDT,1M-5M,100M-500M,420073809,22,no,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,BYBIT:PENGUUSDT,USDT,1M-5M,100M-500M,417279171,22,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:ETHFIUSDT,USDT,1M-5M,100M-500M,405778598,22,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:TRUMPUSDT,USDT,1M-5M,100M-500M,392083147,22,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:JTOUSDT,USDT,1M-5M,100M-500M,390305502,22,no,bybit_USDT_pairs_07-jul-26.txt
bybit,BYBIT:FETUSDT,USDT,1M-5M,100M-500M,377996458,22,no,bybit_USDT_pairs_07-jul-26.txt
