exchange,quote_asset,volume_bucket,cap_bucket,symbol,base_symbol,market_cap,source_file
bitstamp,USD,5M+,100M-500M,BITSTAMP:ZROUSD,ZRO,358221417,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:AUDIOUSD,AUDIO,19525620,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:AVNTUSD,AVNT,32591696,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:BIOUSD,BIO,63856519,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:CHIPUSD,CHIP,70450075,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:CSPRUSD,CSPR,31201551,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:CTSIUSD,CTSI,21596955,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:EGLDUSD,EGLD,86850913,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:ENJUSD,ENJ,59783553,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:KNCUSD,KNC,18779269,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:MEGAUSD,MEGA,54834616,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:MELANIAUSD,MELANIA,79932011,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:MEWUSD,MEW,34072266,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:MOGUSD,MOG,43308070,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:MOODENGUSD,MOODENG,41235379,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:ORCAUSD,ORCA,75613399,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:PNUTUSD,PNUT,44674545,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:POPCATUSD,POPCAT,48054052,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:SKLUSD,SKL,21647861,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:SKRUSD,SKR,63595409,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:SPKUSD,SPK,54239069,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:STORJUSD,STORJ,10865188,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:SUSHIUSD,SUSHI,44016008,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:TONUSD,TON,22276630,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:UMAUSD,UMA,35058023,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:WOOUSD,WOO,22409653,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:XSGDUSD,XSGD,11688364,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:ZETAUSD,ZETA,55269582,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:ZORAUSD,ZORA,32168293,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,10M-100M,BITSTAMP:ZRXUSD,ZRX,73642436,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:AAVEUSD,AAVE,1423140110,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ADAUSD,ADA,6702187370,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:AEROUSD,AERO,561238384,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ALGOUSD,ALGO,774754969,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:APTUSD,APT,529480435,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ARBUSD,ARB,500213333,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ASTERUSD,ASTER,1701981061,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ATOMUSD,ATOM,822841878,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:AVAXUSD,AVAX,2927360426,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:BCHUSD,BCH,4789905508,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:BNBUSD,BNB,77960724262,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:BTCUSD,BTC,1265744153723,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:DAIUSD,DAI,4627991319,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:DOGEUSD,DOGE,11626012901,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:DOTUSD,DOT,1458714453,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ENAUSD,ENA,729518162,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ETCUSD,ETC,1102558591,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ETHUSD,ETH,213947939547,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:FLRUSD,FLR,588045110,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:HBARUSD,HBAR,3142733828,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:HYPEUSD,HYPE,15755909446,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ICPUSD,ICP,1233144490,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:JUPUSD,JUP,794790781,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:LINKUSD,LINK,5927422461,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:LITUSD,LIT,656044680,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:LTCUSD,LTC,3412767845,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:MNTUSD,MNT,1429557321,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:NEARUSD,NEAR,2646269101,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ONDOUSD,ONDO,1616503828,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:PAXGUSD,PAXG,1864139878,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:PEPEUSD,PEPE,1129092141,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:POLUSD,POL,798843366,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:PYUSDUSD,PYUSD,2839930490,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:QNTUSD,QNT,956042233,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:RLUSDUSD,RLUSD,1596082907,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:SHIBUSD,SHIB,2568002265,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:SOLUSD,SOL,47449497539,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:SUIUSD,SUI,2996128805,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:TAOUSD,TAO,2050071591,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:TRXUSD,TRX,31227435420,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:UNIUSD,UNI,1965146479,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:USDCUSD,USDC,73045868544,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:USDGUSD,USDG,3155668539,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:USDTUSD,USDT,184213378000,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:VVVUSD,VVV,519796322,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:WLFIUSD,WLFI,1908524734,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:XDCUSD,XDC,551674743,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:XLMUSD,XLM,6658225833,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:XRPUSD,XRP,70226699563,bitstamp_USD_pairs_07-jul-26.txt
bitstamp,USD,5M+,500M+,BITSTAMP:ZECUSD,ZEC,7628612542,bitstamp_USD_pairs_07-jul-26.txt
bybit,EUR,1M-5M,500M+,BYBIT:BTCEUR,BTC,1265744153723,bybit_EUR_pairs_07-jul-26.txt
bybit,EUR,1M-5M,500M+,BYBIT:USDTEUR,USDT,184213378000,bybit_EUR_pairs_07-jul-26.txt
bybit,EUR,500K-1000K,500M+,BYBIT:BTCEUR,BTC,1265744153723,bybit_EUR_pairs_07-jul-26.txt
bybit,EUR,500K-1000K,500M+,BYBIT:GRAMEUR,GRAM,4558784404,bybit_EUR_pairs_07-jul-26.txt
bybit,EUR,500K-1000K,500M+,BYBIT:USDCEUR,USDC,73045868544,bybit_EUR_pairs_07-jul-26.txt
bybit,EUR,500K-1000K,500M+,BYBIT:USDTEUR,USDT,184213378000,bybit_EUR_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:2ZUSDT.P,2Z,251819127,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:APEUSDT.P,APE,135291966,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:AXSUSDT.P,AXS,174506810,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:BILLUSDT,BILL,106782201,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:BILLUSDT.P,BILL,106782201,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:BONKUSDT,BONK,380106570,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:BTWUSDT.P,BTW,144742430,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:BUSDT.P,B,170753500,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:CAKEUSDT.P,CAKE,458974407,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:CHZUSDT.P,CHZ,186546740,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:COMPUSDT.P,COMP,167912279,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:CRVUSDT,CRV,319927602,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:CRVUSDT.P,CRV,319927602,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:DASHUSDT.P,DASH,448394589,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:DYDXUSDT.P,DYDX,111324675,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:EDGEUSDT,EDGE,113415339,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:EDGEUSDT.P,EDGE,113415339,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:EIGENUSDT,EIGEN,167849087,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:EIGENUSDT.P,EIGEN,167849087,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:ENSUSDT.P,ENS,172578535,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:ETHFIUSDT,ETHFI,405778598,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:ETHFIUSDT.P,ETHFI,405778598,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:FARTCOINUSDT.P,FARTCOIN,161177687,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:FETUSDT,FET,377996458,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:GALAUSDT.P,GALA,108292871,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:GRASSUSDT,GRASS,340464330,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:GRASSUSDT.P,GRASS,340464330,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:GWEIUSDT.P,GWEI,277551849,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:HUSDT,H,136969480,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:HUSDT.P,H,136969480,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:IMXUSDT.P,IMX,117182748,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:INJUSDT,INJ,476291498,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:INJUSDT.P,INJ,476291498,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:JASMYUSDT.P,JASMY,223104928,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:JTOUSDT,JTO,390305502,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:JTOUSDT.P,JTO,390305502,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:KAITOUSDT.P,KAITO,150143829,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:KITEUSDT.P,KITE,284944465,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:LDOUSDT,LDO,241540583,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:LDOUSDT.P,LDO,241540583,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:MANAUSDT.P,MANA,135366592,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:MONUSDT,MON,295398708,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:MONUSDT.P,MON,295398708,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:OPUSDT.P,OP,226783029,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:PENDLEUSDT.P,PENDLE,243358022,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:PENGUUSDT,PENGU,417279171,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:PENGUUSDT.P,PENGU,417279171,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:PRLUSDT.P,PRL,109664859,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:PYTHUSDT,PYTH,351000097,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:PYTHUSDT.P,PYTH,351000097,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:REUSDT.P,RE,104563970,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SANDUSDT.P,SAND,132267335,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SEIUSDT,SEI,336164194,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SEIUSDT.P,SEI,336164194,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SENTUSDT,SENT,109894268,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SENTUSDT.P,SENT,109894268,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SNXUSDT.P,SNX,129638065,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SPXUSDT,SPX,356270594,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SPXUSDT.P,SPX,356270594,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:STRKUSDT.P,STRK,204051913,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:STXUSDT.P,STX,308294800,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:SYRUPUSDT.P,SYRUP,204055397,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:TACUSDT,TAC,161297154,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:TACUSDT.P,TAC,161297154,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:THETAUSDT.P,THETA,142928516,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:TIAUSDT,TIA,359772646,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:TIAUSDT.P,TIA,359772646,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:TRUMPUSDT,TRUMP,392083147,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:TRUMPUSDT.P,TRUMP,392083147,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:UBUSDT.P,UB,245988241,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:VELVETUSDT.P,VELVET,202547877,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:VETUSDT.P,VET,420073809,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:VIRTUALUSDT,VIRTUAL,356671768,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:VIRTUALUSDT.P,VIRTUAL,356671768,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:WIFUSDT.P,WIF,168275652,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:XPLUSDT,XPL,277979260,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:XPLUSDT.P,XPL,277979260,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:ZKUSDT.P,ZK,107506161,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:ZROUSDT,ZRO,358221417,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,100M-500M,BYBIT:ZROUSDT.P,ZRO,358221417,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:0GUSDT,0G,43750367,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:AIXBTUSDT.P,AIXBT,19061277,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:ALICEUSDT.P,ALICE,13612421,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:ALLOUSDT.P,ALLO,99846300,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:ARXUSDT,ARX,46798541,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:ARXUSDT.P,ARX,46798541,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:ATHUSDT,ATH,91355553,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:ATHUSDT.P,ATH,91355553,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:AVNTUSDT.P,AVNT,32591696,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BASEDUSDT.P,BASED,21658630,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BERAUSDT.P,BERA,62231360,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BIOUSDT.P,BIO,63856519,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BIRBUSDT,BIRB,20531956,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BIRBUSDT.P,BIRB,20531956,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BLASTUSDT.P,BLAST,18562798,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BLESSUSDT.P,BLESS,15096237,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BLUAIUSDT.P,BLUAI,17827895,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BLURUSDT,BLUR,57491947,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BLURUSDT.P,BLUR,57491947,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BREVUSDT.P,BREV,19296085,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BSBUSDT,BSB,41744330,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:BSBUSDT.P,BSB,41744330,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:CAPUSDT,CAP,35842200,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:CAPUSDT.P,CAP,35842200,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:CHILLGUYUSDT.P,CHILLGUY,11558084,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:CHIPUSDT,CHIP,70450075,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:CHIPUSDT.P,CHIP,70450075,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:CRCLXUSDT,CRCLX,42622345,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:CTRUSDT.P,CTR,16027537,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:DEEPUSDT,DEEP,48053197,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:DEEPUSDT.P,DEEP,48053197,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:EGLDUSDT.P,EGLD,86850913,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:ENJUSDT.P,ENJ,59783553,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:EPICUSDT.P,EPIC,12577793,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:FOLKSUSDT.P,FOLKS,32271416,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:GIGGLEUSDT.P,GIGGLE,27159742,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:GMTUSDT.P,GMT,24386014,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:GOATUSDT.P,GOAT,14586437,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:HEIUSDT.P,HEI,12693387,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:HMSTRUSDT,HMSTR,20169116,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:HMSTRUSDT.P,HMSTR,20169116,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,1M-5M,10M-100M,BYBIT:HOLOUSDT.P,HOLO,48657679,bybit_USDT_perp_pairs_07-jul-26.txt
